id_employee,age,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,augmentation_salaire_pourcentage,nombre_participation_pee,nb_formations_suivies,niveau_education,frequence_deplacement,annes_sous_responsable_actuel,ratio_loyaute,ratio_stagnation,ratio_salaire_comparatif,taux_volatilite,delta_evaluation,frustration_trajet,genre_M,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Consulting,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,heure_supplementaires_Oui,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,a_quitte_l_entreprise
153,34,11631,2,14,10,3,2,1,4,3,3,12,0,6,3,1,8,0.3235294117647059,0.4166666666666667,0.6769420911812687,0.1333333333333333,1,1.25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
154,36,9738,0,10,7,2,3,4,3,3,3,14,1,6,2,2,8,0.25,0.2,1.4063557810939102,0.0,0,2.75,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
155,36,2835,5,7,0,1,3,4,1,3,4,22,1,2,2,1,0,0.0277777777777777,0.0,0.8757649741718719,0.625,1,0.75,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
158,43,16959,1,25,12,3,3,4,4,4,3,12,2,3,2,2,12,0.5813953488372093,0.1538461538461538,0.9870398868835988,0.0384615384615384,0,5.2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
159,30,2613,1,10,7,1,1,3,3,2,4,25,3,2,3,2,9,0.3333333333333333,0.0,0.8064883011018189,0.0909090909090909,3,7.666666666666667,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,33,6146,0,8,7,3,3,2,1,4,3,13,1,2,2,0,7,0.2121212121212121,0.0,0.8876014202714286,0.0,0,4.4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
161,56,4963,9,7,4,2,3,2,1,3,3,18,3,2,4,1,3,0.0892857142857142,0.6666666666666666,1.5318030762986328,1.125,0,3.5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
162,51,19537,7,23,18,1,3,3,3,3,3,13,0,5,3,1,15,0.392156862745098,0.7142857142857143,1.218507442207122,0.2916666666666667,0,1.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
163,31,6172,4,12,7,2,1,3,2,2,3,18,0,3,4,1,7,0.2258064516129032,0.875,0.8913563237740413,0.3076923076923077,2,2.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
164,26,2368,1,5,4,3,2,2,3,2,3,19,0,3,3,1,3,0.1923076923076923,0.6666666666666666,0.7308703777302362,0.1666666666666666,1,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,58,10312,1,40,10,4,3,4,4,2,3,12,1,3,4,1,6,0.6896551724137931,0.3658536585365853,1.3696804519664028,0.024390243902439,0,7.666666666666667,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
167,19,1675,1,0,0,4,3,3,4,2,3,19,0,2,1,1,0,0.0,0.0,0.6378522467631379,1.0,0,7.333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
169,22,2523,0,3,1,3,3,4,3,3,3,14,1,2,1,1,1,0.0909090909090909,0.6666666666666666,0.7793844902418458,0.0,0,0.5,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
170,49,6567,1,16,11,3,3,1,3,2,3,14,0,2,4,1,11,0.3061224489795918,0.3125,0.9001885998704853,0.0588235294117647,0,6.666666666666667,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
171,43,4739,4,18,2,2,4,3,4,3,3,12,0,2,3,2,2,0.0697674418604651,0.25,1.4626666892160427,0.2105263157894736,-1,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
174,50,9208,4,16,2,3,3,4,4,3,3,11,0,3,3,2,1,0.04,0.6666666666666666,1.3298135173868069,0.2352941176470588,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
175,31,4559,3,4,2,2,1,3,3,3,3,11,1,2,3,1,2,0.064516129032258,0.6666666666666666,0.658407887246574,0.6,2,5.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
176,41,8189,3,12,7,3,3,3,3,3,3,13,1,2,1,1,7,0.2195121951219512,0.0,1.1826501839574892,0.2307692307692307,0,2.25,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
177,26,2942,1,8,7,3,3,3,4,3,4,23,1,3,1,1,7,0.3076923076923077,0.5555555555555556,0.6945641267780204,0.1111111111111111,1,6.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
178,36,4941,6,7,2,2,3,2,4,3,4,20,2,0,2,1,1,0.0833333333333333,0.0,0.677300422104472,0.75,1,1.5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
179,51,10650,2,18,2,1,1,4,4,3,3,15,0,2,4,2,3,0.0784313725490196,0.0,1.459876441087356,0.1052631578947368,2,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
182,39,5902,4,17,11,4,2,3,3,4,3,14,1,1,4,1,9,0.3846153846153846,0.3125,0.8523630950930641,0.2222222222222222,1,0.8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
183,25,8639,2,6,2,1,2,3,4,3,3,18,0,3,3,1,2,0.08,0.6666666666666666,1.247638898425785,0.2857142857142857,1,7.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
184,30,6347,0,12,9,3,3,4,4,1,3,19,0,2,3,1,7,0.3666666666666666,0.3333333333333333,1.4984359322434044,0.0,0,4.5,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
190,32,4200,7,10,4,1,3,1,1,4,4,22,0,2,3,1,4,0.15625,0.0,1.297429591365736,0.6363636363636364,1,1.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
192,45,3452,5,9,5,3,3,4,2,2,3,13,0,2,3,1,3,0.1333333333333333,0.0,1.0654411080763408,0.5,0,9.666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193,38,4317,3,19,2,4,3,3,2,3,4,20,0,2,5,1,2,0.0789473684210526,0.5,1.3324186742658064,0.15,1,0.75,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
194,30,2632,1,5,4,1,3,3,3,2,3,14,0,4,3,1,4,0.1666666666666666,0.0,0.8123525482204315,0.1666666666666666,0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
195,32,4668,0,9,7,4,1,4,4,4,3,17,3,2,2,2,7,0.25,0.0,0.6741495980844499,0.0,2,1.8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
197,30,3204,5,8,2,4,3,1,4,3,3,14,1,3,3,1,2,0.1,0.5,0.9888972509491878,0.5555555555555556,0,1.25,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
198,30,2720,0,6,3,2,2,4,4,3,3,13,0,3,1,1,2,0.1666666666666666,0.1666666666666666,0.8402401163130482,0.0,1,0.5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
199,41,17181,4,21,6,4,2,1,2,2,3,13,1,2,3,2,7,0.1707317073170731,0.875,0.9999606283711958,0.1818181818181818,1,3.333333333333333,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
200,41,2238,2,7,0,3,3,1,4,3,4,21,1,2,4,1,4,0.1219512195121951,0.1666666666666666,0.6913446251134565,0.25,1,2.25,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
201,19,1483,1,1,0,2,3,2,4,3,3,14,0,3,1,1,0,0.0526315789473684,0.0,0.4581162104750921,0.5,0,0.75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
202,40,5605,1,20,7,2,3,2,1,3,3,11,1,2,3,2,13,0.5,0.0952380952380952,1.7299528999906983,0.0476190476190476,0,6.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
204,35,7295,1,10,8,3,3,2,1,3,3,13,2,3,5,1,6,0.2857142857142857,0.0,1.0535392712138094,0.0909090909090909,0,0.25,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
205,53,2306,2,13,7,2,3,3,4,1,4,20,1,3,2,1,5,0.1320754716981132,0.5,0.8781416603198782,0.1428571428571428,1,3.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
206,45,2348,8,20,9,2,3,2,3,1,3,18,1,2,3,1,15,0.3777777777777777,0.0,0.7253249239349401,0.3809523809523809,0,4.5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
207,32,8998,1,9,8,2,3,4,4,3,3,14,0,2,3,2,7,0.28125,0.3,1.2994854506349358,0.1,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
208,29,4319,1,10,7,4,3,3,1,3,3,13,1,1,1,0,9,0.3448275862068966,0.0,0.5920381548409663,0.0909090909090909,0,0.25,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
211,51,6132,2,10,0,2,2,3,3,3,3,17,0,2,4,1,0,0.0196078431372549,0.0,0.8405598438260722,0.1818181818181818,1,1.75,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
214,58,3346,4,9,0,2,2,2,2,2,4,20,1,3,3,1,0,0.0172413793103448,0.0,1.032724782046187,0.4,2,3.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
215,40,10855,7,15,11,3,2,4,1,2,3,11,1,2,4,1,11,0.3,0.1538461538461538,1.5676722123407676,0.4375,1,1.3333333333333333,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
216,34,2231,6,6,3,3,3,3,4,3,3,18,1,3,4,2,2,0.1176470588235294,0.2,0.8495811119573495,0.8571428571428571,0,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
217,22,2323,1,2,2,3,3,4,1,3,4,24,2,6,1,1,2,0.0909090909090909,0.6666666666666666,0.7169813713966802,0.3333333333333333,1,4.75,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
218,27,2024,6,6,2,4,3,2,4,1,3,18,1,1,3,0,2,0.074074074074074,0.6666666666666666,0.6246966404248303,0.8571428571428571,0,4.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
221,28,2713,1,5,2,3,3,4,3,1,3,11,1,2,3,1,2,0.1785714285714285,0.0,0.8373527596208322,0.1666666666666666,0,10.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
223,57,9439,3,12,3,3,4,4,2,1,3,16,1,2,2,1,4,0.087719298245614,0.1666666666666666,1.2537251538121483,0.2307692307692307,-1,12.0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
224,27,2566,1,1,1,3,2,3,4,2,3,15,1,2,3,0,1,0.037037037037037,0.0,0.7919820055978827,0.5,1,1.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
226,50,19926,3,21,4,3,3,2,2,3,3,15,0,5,3,1,4,0.1,0.6666666666666666,1.1597238508191867,0.1363636363636363,0,2.75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
227,41,2451,4,13,8,1,3,3,1,3,3,12,1,2,3,1,8,0.2195121951219512,0.1,0.7564878783010173,0.2857142857142857,0,3.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
228,30,9419,2,12,9,2,3,4,3,3,3,12,1,2,3,1,4,0.3333333333333333,0.6363636363636364,1.360286003504163,0.1538461538461538,0,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
230,38,8686,4,12,3,1,2,4,3,4,4,22,0,2,4,1,7,0.2105263157894736,0.0,1.2544266086035845,0.3076923076923077,2,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
231,32,3038,3,8,4,3,3,3,1,3,4,20,0,2,5,1,4,0.15625,0.1666666666666666,0.9376622498076256,0.3333333333333333,1,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233,27,3058,0,6,2,3,3,2,4,2,3,16,1,3,3,1,1,0.1851851851851851,0.1666666666666666,0.9438351415114284,0.0,0,5.666666666666667,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
235,19,2325,0,1,0,3,1,1,1,4,4,21,0,5,1,2,0,0.0,0.0,0.8853769992383854,0.0,3,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
238,36,2088,4,13,7,4,3,2,3,2,3,12,0,3,2,2,2,0.2222222222222222,0.7777777777777778,0.6450078539932517,0.2857142857142857,0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
239,30,3072,1,12,9,3,3,1,3,3,3,11,2,4,3,0,10,0.4,0.4615384615384615,0.9489770725417956,0.0769230769230769,0,2.25,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
240,45,5006,4,9,4,3,3,1,1,4,3,11,1,3,2,1,3,0.1111111111111111,0.0,0.722963343618414,0.4,0,0.8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
241,56,4257,4,19,2,3,3,1,3,3,3,18,1,3,3,1,2,0.0357142857142857,0.6666666666666666,1.3138999991543985,0.2,0,2.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
242,33,2500,0,4,1,3,3,4,1,4,3,14,0,2,3,1,2,0.0909090909090909,0.0,0.7716114629753338,0.0,0,0.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
243,19,1102,1,1,0,2,2,4,3,2,4,22,0,3,3,1,0,0.0526315789473684,0.5,0.3404208118297717,0.5,2,0.6666666666666666,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
244,46,10453,1,24,13,2,3,1,3,3,4,25,3,2,2,1,7,0.5217391304347826,0.6,1.5096156274157573,0.04,1,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
245,38,2288,1,2,2,3,3,4,3,3,3,12,0,3,2,1,1,0.0526315789473684,0.6666666666666666,0.7067902154868582,0.3333333333333333,0,2.25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
246,31,3929,8,7,2,3,3,4,3,3,4,23,1,0,1,1,2,0.1290322580645161,0.0,1.2126645752120346,1.0,1,3.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
247,34,2311,2,9,2,4,3,2,4,3,3,15,0,3,2,1,2,0.088235294117647,0.25,0.7132776363743986,0.2,0,6.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
248,41,3140,1,4,3,2,3,2,4,2,4,22,0,5,2,1,2,0.0975609756097561,0.0,1.1957349581111958,0.2,1,6.666666666666667,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
249,50,3690,2,5,2,3,2,3,4,2,3,15,1,2,3,1,2,0.06,0.0,1.1398845695570397,0.3333333333333333,1,0.3333333333333333,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
250,53,4450,1,5,2,4,4,1,3,3,3,11,2,3,2,1,3,0.0754716981132075,0.2,0.6099953204543413,0.1666666666666666,-1,3.25,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
252,33,2756,1,8,7,4,3,2,4,3,3,13,1,5,3,1,6,0.2424242424242424,0.1111111111111111,0.850624476784008,0.1111111111111111,0,3.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
253,40,19033,1,21,8,4,3,3,2,3,3,14,1,2,1,1,9,0.5,0.4285714285714285,1.1077498771776364,0.0454545454545454,0,1.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
254,55,18722,8,36,15,3,4,2,4,3,3,11,0,3,4,1,15,0.4363636363636363,0.08,1.1676765282797634,0.2162162162162162,-1,3.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
256,34,9547,1,10,9,4,2,3,3,2,3,17,0,2,1,2,9,0.2941176470588235,0.0909090909090909,1.3086798481747408,0.0909090909090909,1,0.6666666666666666,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
258,51,13734,3,21,7,4,3,2,3,3,3,18,0,6,3,1,0,0.1372549019607843,0.125,1.824203968900948,0.1363636363636363,0,0.75,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
259,52,19999,0,34,18,3,2,3,1,3,3,14,1,5,4,1,9,0.6346153846153846,0.3235294117647059,1.1639725631101534,0.0,1,0.25,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
260,27,2279,1,7,7,4,3,2,4,2,3,16,0,2,3,1,3,0.2592592592592592,0.0,0.7034010096483143,0.125,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
261,35,5916,3,8,0,2,2,3,1,3,3,13,0,1,2,1,1,0.0285714285714285,0.0,0.8109510822040187,0.3333333333333333,1,5.75,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
262,43,2089,4,7,4,4,4,4,4,4,3,14,3,3,3,0,2,0.1162790697674418,0.3333333333333333,0.6447585384621889,0.5,-1,1.4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
264,45,16792,9,22,8,1,2,4,4,3,4,23,1,1,2,0,8,0.4444444444444444,0.5238095238095238,0.9773202299987848,0.391304347826087,2,0.5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
267,37,3564,1,8,7,2,4,1,1,2,3,12,1,3,3,1,7,0.2162162162162162,0.1111111111111111,1.100009301617636,0.1111111111111111,-1,7.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
269,35,4425,5,10,2,2,3,2,4,3,3,11,0,5,3,2,2,0.1714285714285714,0.1428571428571428,1.3669347480460434,0.4545454545454545,0,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
270,42,5265,2,11,3,3,3,3,2,3,3,16,1,5,2,0,2,0.119047619047619,0.0,0.7217135645375522,0.1666666666666666,0,5.25,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
271,38,6553,9,14,0,4,3,3,2,3,3,14,0,3,4,1,0,0.0263157894736842,0.0,0.8982695134690559,0.6,0,0.5,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
273,38,6261,3,9,7,4,3,4,1,1,3,18,1,3,3,1,7,0.1842105263157894,0.125,0.858242854239243,0.3,0,14.5,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
274,27,4298,5,6,2,3,2,1,3,3,3,19,1,1,1,2,0,0.074074074074074,0.6666666666666666,0.5891595252388223,0.7142857142857143,1,0.25,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
275,49,6804,1,7,7,4,3,4,1,3,3,15,2,0,4,0,7,0.1428571428571428,0.125,0.9326759910946828,0.125,0,4.5,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
277,34,3815,1,5,3,4,3,3,4,4,3,17,1,4,4,2,0,0.1470588235294117,0.3333333333333333,1.177479092500359,0.1666666666666666,0,2.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
281,40,2741,8,15,2,3,3,4,3,4,3,15,1,2,2,1,7,0.175,0.375,0.8467272642698769,0.5,0,3.8,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
282,38,6673,7,17,0,2,3,1,2,3,3,19,0,2,1,1,0,0.0263157894736842,0.0,0.8863341404161952,0.3888888888888889,0,7.25,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
283,29,7639,1,10,4,2,3,4,4,2,4,22,3,3,3,1,9,0.3448275862068966,0.0909090909090909,1.103219532940684,0.0909090909090909,1,9.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
284,22,2328,1,4,2,4,4,2,1,2,3,16,1,2,3,1,2,0.1818181818181818,0.4,0.7185245943226308,0.2,-1,1.6666666666666667,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
286,36,2153,1,8,1,2,3,4,1,3,3,13,0,2,1,2,7,0.2222222222222222,0.1111111111111111,0.6650871214786738,0.1111111111111111,0,4.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
287,40,4876,9,5,2,4,2,4,4,1,3,14,1,5,5,0,2,0.075,0.0,0.6476495232533145,1.5,1,4.5,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
288,46,9396,7,17,2,4,3,1,3,3,3,16,1,3,4,1,3,0.0869565217391304,0.0,1.2480137244643443,0.3888888888888889,0,0.25,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
291,32,10400,1,14,8,4,1,4,3,2,3,11,0,2,4,1,8,0.4375,0.6,1.5019614010450468,0.0666666666666666,2,1.3333333333333333,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
292,30,8474,1,12,8,3,2,3,3,3,4,22,0,2,1,0,8,0.3666666666666666,0.4166666666666667,1.1615955832651883,0.0769230769230769,2,0.25,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
293,27,9981,1,7,7,4,3,3,4,3,3,14,0,2,3,2,7,0.2592592592592592,0.0,1.4414496869067897,0.125,0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
296,51,12490,5,16,9,2,2,2,4,1,3,16,2,5,4,1,7,0.196078431372549,0.3636363636363636,0.778991552089213,0.2941176470588235,1,4.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
297,30,2657,5,8,2,4,3,1,3,3,3,11,0,5,3,1,4,0.1666666666666666,0.0,0.8200686628501848,0.5555555555555556,0,0.75,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
298,41,13591,3,16,0,4,3,4,3,3,3,18,0,3,3,1,0,0.024390243902439,0.0,0.7910171061168105,0.1764705882352941,0,1.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
299,30,6696,5,9,3,3,2,1,3,2,3,15,0,5,4,2,1,0.2,0.0,0.967032071288234,0.5,1,8.666666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
300,29,2058,0,7,2,3,3,3,4,2,3,14,0,1,3,1,5,0.2068965517241379,0.1428571428571428,0.6351905563212948,0.0,0,0.3333333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
302,45,8865,6,23,7,4,2,4,4,3,3,12,0,2,3,0,8,0.4222222222222222,0.6,1.2802776750254174,0.25,1,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
303,54,5940,2,16,2,4,3,1,4,3,3,14,1,4,3,1,5,0.1111111111111111,0.0,0.857851030981498,0.1176470588235294,0,0.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
304,36,5914,8,16,11,4,3,2,4,4,3,16,0,3,2,1,7,0.3611111111111111,0.2142857142857142,1.826904429365944,0.4705882352941176,0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
305,33,2622,6,7,2,3,2,2,4,3,4,21,0,3,4,1,1,0.0909090909090909,0.25,0.8092661023685301,0.75,2,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
306,37,12185,1,10,8,2,3,4,3,3,3,14,3,1,3,2,7,0.2702702702702703,0.0,0.7599689401286678,0.0909090909090909,0,2.75,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
307,38,10609,0,17,10,1,3,3,3,2,3,12,2,6,3,1,13,0.4210526315789473,0.2941176470588235,1.532145048431433,0.0,0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
308,31,4345,0,6,4,3,1,3,4,3,3,12,1,2,4,0,4,0.1612903225806451,0.1666666666666666,0.5956021724436209,0.0,2,0.25,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
309,59,2177,3,7,0,3,2,4,1,3,3,17,1,6,3,1,0,0.0169491525423728,0.0,0.6719192619589207,0.375,1,0.75,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
311,37,2793,4,13,8,1,3,4,3,3,3,17,1,2,4,2,8,0.2432432432432432,0.5,1.0635948210205637,0.2857142857142857,0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
312,29,7918,1,11,10,2,3,4,4,3,3,14,1,5,1,2,1,0.3793103448275862,0.3333333333333333,1.143512535911027,0.0833333333333333,0,0.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
314,35,8789,1,10,7,3,3,3,1,4,3,14,0,3,3,2,8,0.2857142857142857,0.0,1.2693018032485497,0.0909090909090909,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
315,29,2389,1,4,3,3,2,4,3,2,3,13,0,3,1,1,1,0.1379310344827586,0.0,0.737351914019229,0.2,1,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
316,52,3212,7,6,2,3,2,4,2,2,3,15,0,3,3,1,2,0.0384615384615384,0.6666666666666666,0.99222472558732,1.0,1,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
319,42,19232,1,22,17,3,3,4,4,3,3,11,0,3,2,1,15,0.5238095238095238,0.4782608695652174,1.1193319832858877,0.0434782608695652,0,1.0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
321,59,2267,8,7,2,2,3,3,4,2,3,17,0,2,2,1,2,0.0338983050847457,0.6666666666666666,0.5352062798795963,1.0,0,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
323,50,19517,3,32,0,4,3,4,3,2,3,11,1,3,4,1,6,0.14,0.0,1.1359194216821271,0.0909090909090909,0,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
325,33,2436,5,8,4,3,3,4,3,1,3,13,1,2,3,1,4,0.1515151515151515,0.0,0.752509162992127,0.5555555555555556,0,7.0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
327,43,16064,5,22,13,4,3,4,3,3,4,22,1,3,3,1,9,0.3953488372093023,0.0555555555555555,0.9349495101655836,0.217391304347826,1,4.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
328,33,2707,7,13,7,1,3,1,1,4,4,20,0,3,2,1,7,0.2727272727272727,0.1,0.8362242628159637,0.5,1,0.4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
